x86-clang-3.5-O2_clambc, 0.08, 186.52
x64-gcc-5-O2_clambc, 0.13, 187.79
x64-clang-5.0-Os_clambc, 0.09, 185.40
x86-gcc-7-O0_clambc, 0.10, 188.75
x86-clang-3.5-O3_clambc, 0.08, 187.25
x64-gcc-5-O1_clambc, 0.13, 185.62
x64-clang-3.5-Os_clambc, 0.09, 185.24
x64-clang-9-O0_clambc, 0.10, 189.08
x86-clang-7-O3_clambc, 0.08, 188.96
x64-clang-7-Os_clambc, 0.09, 185.32
x64-gcc-7-O3_clambc, 0.13, 188.35
x86-gcc-9-O2_clambc, 0.10, 187.91
x86-gcc-4.8-O2_clambc, 0.09, 187.02
x64-gcc-4.8-Os_clambc, 0.09, 183.23
x64-gcc-7-O2_clambc, 0.13, 187.90
x86-gcc-9-O1_clambc, 0.10, 185.42
x86-gcc-4.8-O3_clambc, 0.09, 187.09
x86-gcc-9-Os_clambc, 0.09, 184.86
x64-gcc-7-O1_clambc, 0.13, 185.30
x86-gcc-9-O3_clambc, 0.10, 187.83
x86-gcc-4.8-O1_clambc, 0.09, 184.87
x64-gcc-9-Os_clambc, 0.12, 183.49
x86-gcc-5-Os_clambc, 0.09, 187.52
x86-gcc-5-O2_clambc, 0.10, 188.90
x64-gcc-5-Os_clambc, 0.12, 184.57
x86-clang-5.0-O0_clambc, 0.09, 189.46
x86-clang-3.5-O0_clambc, 0.09, 189.77
x64-gcc-7-Os_clambc, 0.12, 184.28
x86-gcc-5-O3_clambc, 0.10, 188.98
x86-gcc-7-Os_clambc, 0.09, 187.68
x86-clang-7-O0_clambc, 0.09, 189.50
x86-gcc-5-O1_clambc, 0.10, 188.70
x86-gcc-7-O3_clambc, 0.10, 189.10
x86-gcc-7-O1_clambc, 0.10, 187.79
x86-gcc-7-O2_clambc, 0.10, 188.95
x64-gcc-4.8-O3_clambc, 0.10, 187.32
x64-gcc-4.8-O2_clambc, 0.10, 187.24
x64-clang-9-O1_clambc, 0.10, 188.37
x64-clang-9-O3_clambc, 0.10, 187.87
x64-clang-5.0-O1_clambc, 0.10, 188.47
x64-clang-9-O2_clambc, 0.10, 188.58
x64-gcc-4.8-O1_clambc, 0.10, 185.20
x64-clang-5.0-O2_clambc, 0.10, 187.52
x64-clang-5.0-O3_clambc, 0.10, 187.89
x64-clang-3.5-O2_clambc, 0.10, 186.34
x64-clang-3.5-O1_clambc, 0.10, 186.28
x64-clang-3.5-O3_clambc, 0.10, 186.53
x64-clang-7-O2_clambc, 0.10, 188.66
x64-clang-7-O3_clambc, 0.10, 188.16
x64-clang-7-O1_clambc, 0.10, 187.86
x86-clang-7-O1_clambc, 0.08, 188.38
x86-clang-7-O2_clambc, 0.08, 188.03
x86-clang-5.0-Os_clambc, 0.08, 185.37
x86-clang-9-O1_clambc, 0.08, 188.58
x86-clang-7-Os_clambc, 0.08, 185.38
x86-gcc-4.8-Os_clambc, 0.08, 184.18
x64-clang-9-Os_minigzip64, 0.08, 203.95
x64-clang-5.0-O1_minigzip64, 0.08, 206.58
x64-clang-9-O3_libz.so.1.2.11, 0.11, 221.90
x64-clang-3.5-O0_libz.so.1.2.11, 0.14, 220.95
x86-gcc-5-O1_fips.so, 0.81, 1082.06
x86-gcc-7-O1_fips.so, 0.81, 1078.18
x64-gcc-5-Os_fips.so, 0.80, 1006.55
x64-clang-3.5-Os_minigzip64, 0.08, 203.95
x64-clang-5.0-Os_minigzip64, 0.08, 203.22
x64-gcc-9-Os_fips.so, 0.80, 997.12
x64-gcc-4.8-O3_libz.so.1.2.11, 0.11, 230.84
x64-clang-9-O0_libz.so.1.2.11, 0.13, 219.94
x64-clang-5.0-O0_libz.so.1.2.11, 0.13, 220.35
x86-clang-5.0-Os_libz.so.1.2.11, 0.08, 214.32
x86-gcc-5-O0_libz.so.1.2.11, 0.11, 218.03
x64-clang-7-O0_libz.so.1.2.11, 0.13, 220.32
x64-gcc-5-O0_libz.so.1.2.11, 0.13, 216.11
x86-clang-3.5-O2_libz.so.1.2.11, 0.09, 218.15
x64-gcc-4.8-O0_libz.so.1.2.11, 0.13, 215.88
x86-gcc-4.8-O0_libz.so.1.2.11, 0.11, 215.75
x64-gcc-9-O0_libz.so.1.2.11, 0.12, 216.16
x86-gcc-9-O1_libz.so.1.2.11, 0.10, 216.20
x64-gcc-7-O0_libz.so.1.2.11, 0.12, 216.18
x86-gcc-9-O0_libz.so.1.2.11, 0.11, 217.48
x64-clang-3.5-O2_libz.so.1.2.11, 0.10, 216.60
x86-clang-3.5-O0_libz.so.1.2.11, 0.12, 224.53
x86-clang-5.0-O0_libz.so.1.2.11, 0.12, 224.31
x64-clang-9-O2_libz.so.1.2.11, 0.10, 217.98
x86-clang-9-O0_libz.so.1.2.11, 0.11, 224.24
x86-clang-7-O0_libz.so.1.2.11, 0.11, 223.44
x86-gcc-7-O0_libz.so.1.2.11, 0.11, 217.28
x64-gcc-4.8-O3_openssl, 0.75, 659.75
x64-gcc-5-O3_libz.so.1.2.11, 0.11, 232.72
x64-gcc-7-O3_libz.so.1.2.11, 0.11, 234.08
x86-gcc-7-O3_libz.so.1.2.11, 0.11, 232.09
x64-gcc-9-O3_libz.so.1.2.11, 0.10, 230.76
x86-gcc-9-O3_libz.so.1.2.11, 0.11, 231.50
x86-gcc-5-O3_libz.so.1.2.11, 0.10, 230.98
x86-clang-3.5-O0_openssl, 0.85, 710.90
x86-gcc-4.8-O3_libz.so.1.2.11, 0.10, 230.88
x64-clang-5.0-O3_libz.so.1.2.11, 0.10, 224.84
x64-clang-7-O3_libz.so.1.2.11, 0.10, 222.42
x86-gcc-5-O2_libz.so.1.2.11, 0.10, 229.39
x86-gcc-7-O2_libz.so.1.2.11, 0.10, 229.03
x64-clang-3.5-O3_libz.so.1.2.11, 0.10, 216.91
x86-gcc-9-O2_libz.so.1.2.11, 0.10, 229.27
x64-clang-5.0-O2_libz.so.1.2.11, 0.10, 220.41
x64-clang-7-O2_libz.so.1.2.11, 0.10, 217.17
x64-gcc-4.8-O2_libz.so.1.2.11, 0.10, 226.30
x64-gcc-9-O2_libz.so.1.2.11, 0.10, 226.23
x64-gcc-5-O2_libz.so.1.2.11, 0.10, 224.58
x64-gcc-7-O2_libz.so.1.2.11, 0.10, 226.97
x86-gcc-4.8-O2_libz.so.1.2.11, 0.10, 227.48
x64-clang-3.5-O1_libz.so.1.2.11, 0.09, 214.60
x64-gcc-5-O1_libz.so.1.2.11, 0.09, 213.96
x64-clang-7-O1_libz.so.1.2.11, 0.09, 215.23
x64-gcc-9-O1_libz.so.1.2.11, 0.09, 210.65
x64-gcc-4.8-O1_libz.so.1.2.11, 0.09, 214.27
x64-clang-3.5-O1_openssl, 0.77, 614.38
x64-gcc-7-O1_libz.so.1.2.11, 0.09, 210.82
x64-gcc-7-O1_openssl, 0.87, 629.04
x86-gcc-5-O1_libz.so.1.2.11, 0.09, 228.04
x64-gcc-4.8-Os_fips.so, 0.78, 1004.18
x86-gcc-4.8-O1_libz.so.1.2.11, 0.09, 208.79
x86-gcc-7-O1_libz.so.1.2.11, 0.09, 222.36
x64-gcc-7-Os_fips.so, 0.80, 998.66
x64-clang-9-Os_libz.so.1.2.11, 0.09, 210.26
x64-clang-5.0-O1_libz.so.1.2.11, 0.09, 215.38
x64-clang-9-O1_libz.so.1.2.11, 0.09, 215.36
x64-clang-3.5-Os_libz.so.1.2.11, 0.09, 210.54
x64-clang-5.0-Os_libz.so.1.2.11, 0.09, 210.30
x86-clang-3.5-O3_libz.so.1.2.11, 0.09, 218.25
x64-clang-7-Os_libz.so.1.2.11, 0.09, 211.01
x86-clang-5.0-O2_libz.so.1.2.11, 0.09, 215.72
x86-clang-5.0-O3_libz.so.1.2.11, 0.09, 220.47
x64-gcc-5-Os_libz.so.1.2.11, 0.09, 216.97
x86-clang-7-O3_libz.so.1.2.11, 0.09, 215.94
x64-gcc-4.8-Os_libz.so.1.2.11, 0.09, 215.41
x86-clang-9-O2_libz.so.1.2.11, 0.08, 217.49
x86-clang-3.5-O1_libz.so.1.2.11, 0.08, 215.73
x86-clang-9-O3_libz.so.1.2.11, 0.08, 219.78
x86-clang-7-O2_libz.so.1.2.11, 0.08, 214.96
x64-gcc-9-Os_libz.so.1.2.11, 0.08, 216.38
x64-gcc-5-Os_openssl, 0.79, 575.62
x64-gcc-7-Os_libz.so.1.2.11, 0.08, 216.72
x86-gcc-7-Os_libz.so.1.2.11, 0.08, 214.25
x86-gcc-4.8-Os_libz.so.1.2.11, 0.08, 215.36
x86-gcc-5-Os_libz.so.1.2.11, 0.08, 217.28
x64-gcc-4.8-O0_openssl, 0.89, 597.69
x86-gcc-9-Os_libz.so.1.2.11, 0.08, 216.54
x86-clang-9-O0_openssl, 0.80, 667.39
x86-gcc-4.8-O0_openssl, 0.78, 600.16
x86-clang-9-O1_libz.so.1.2.11, 0.08, 214.89
x86-clang-5.0-O1_libz.so.1.2.11, 0.08, 214.70
x86-clang-9-Os_libz.so.1.2.11, 0.08, 212.94
x86-clang-3.5-Os_libz.so.1.2.11, 0.08, 212.56
x86-gcc-5-O1_minigzip64, 0.08, 213.16
x86-clang-7-Os_libz.so.1.2.11, 0.08, 215.26
x86-clang-7-O1_libz.so.1.2.11, 0.08, 215.03
x86-gcc-4.8-O1_minigzip64, 0.08, 210.62
x86-gcc-7-O1_minigzip64, 0.08, 210.42
x64-clang-7-Os_minigzip64, 0.08, 204.42
x86-clang-5.0-O3_minigzip64, 0.08, 212.91
x86-gcc-9-O1_minigzip64, 0.08, 210.54
x86-clang-7-O3_minigzip64, 0.08, 214.38
x64-gcc-5-Os_minigzip64, 0.07, 199.63
x86-gcc-4.8-O2_minigzip64, 0.08, 224.59
x64-clang-7-O3_minigzip64, 0.09, 215.86
x64-gcc-4.8-Os_minigzip64, 0.07, 200.27
x64-gcc-7-Os_minigzip64, 0.07, 199.86
x64-clang-9-O1_minigzip64, 0.08, 209.30
x64-gcc-9-Os_minigzip64, 0.07, 199.62
x86-gcc-5-Os_minigzip64, 0.07, 203.99
x86-gcc-9-O2_minigzip64, 0.09, 223.18
x64-gcc-7-Os_openssl, 0.79, 539.33
x64-clang-3.5-O1_minigzip64, 0.08, 210.07
x86-gcc-7-Os_minigzip64, 0.07, 203.86
x86-gcc-9-Os_minigzip64, 0.07, 203.55
x86-gcc-5-O3_minigzip64, 0.10, 232.86
x86-clang-3.5-O1_minigzip64, 0.07, 209.32
x64-clang-7-O1_minigzip64, 0.08, 207.30
x64-clang-9-O0_openssl, 0.89, 663.72
x86-clang-3.5-O2_minigzip64, 0.07, 210.93
x64-clang-9-O3_openssl, 0.79, 690.18
x64-gcc-4.8-O1_minigzip64, 0.08, 207.39
x86-clang-3.5-O3_minigzip64, 0.07, 211.72
x86-gcc-5-O3_openssl, 0.84, 745.60
x64-gcc-5-O3_minigzip64, 0.10, 224.04
x86-gcc-5-O0_minigzip64, 0.10, 215.07
x64-clang-9-O2_minigzip64, 0.09, 214.76
x86-clang-9-O2_minigzip64, 0.07, 212.67
x86-gcc-9-O0_minigzip64, 0.10, 214.66
x86-clang-5.0-O0_minigzip64, 0.10, 219.17
x64-clang-5.0-O3_minigzip64, 0.09, 215.43
x86-clang-9-O3_minigzip64, 0.07, 214.07
x86-gcc-7-O0_minigzip64, 0.10, 214.82
x64-clang-7-O2_minigzip64, 0.09, 213.12
x86-clang-7-O0_minigzip64, 0.10, 218.54
x64-gcc-9-Os_openssl, 0.79, 570.72
x86-clang-5.0-O2_minigzip64, 0.07, 212.79
x86-gcc-4.8-O0_minigzip64, 0.10, 212.11
x64-gcc-9-O2_minigzip64, 0.09, 219.89
x86-clang-9-O0_minigzip64, 0.10, 218.69
x64-clang-3.5-O2_minigzip64, 0.09, 211.07
x64-gcc-9-O3_minigzip64, 0.10, 225.32
x86-gcc-5-O2_minigzip64, 0.09, 222.06
x64-gcc-7-O3_minigzip64, 0.10, 225.48
x86-gcc-7-O2_minigzip64, 0.09, 222.95
x86-gcc-7-O3_minigzip64, 0.10, 233.28
x86-gcc-4.8-O3_minigzip64, 0.09, 224.50
x86-gcc-9-O3_minigzip64, 0.10, 228.94
x64-clang-9-O3_minigzip64, 0.09, 217.55
x64-clang-3.5-O3_openssl, 0.78, 639.56
x64-clang-3.5-O3_minigzip64, 0.09, 211.25
x64-gcc-4.8-O3_minigzip64, 0.09, 223.19
x64-clang-5.0-O2_minigzip64, 0.09, 212.82
x86-clang-3.5-O0_minigzip64, 0.11, 218.32
x64-gcc-5-O1_minigzip64, 0.09, 206.63
x64-gcc-4.8-O2_minigzip64, 0.09, 224.82
x86-gcc-9-O1_openssl, 0.86, 683.94
x64-gcc-5-O2_minigzip64, 0.09, 223.63
x64-gcc-5-O0_minigzip64, 0.11, 213.02
x64-gcc-9-O1_minigzip64, 0.09, 205.30
x86-gcc-7-O2_openssl, 0.84, 742.80
x64-gcc-7-O1_minigzip64, 0.09, 205.43
x64-gcc-7-O2_minigzip64, 0.09, 220.91
x64-gcc-9-O0_minigzip64, 0.11, 213.03
x86-clang-7-O2_minigzip64, 0.07, 212.88
x86-clang-3.5-Os_minigzip64, 0.07, 204.27
x64-clang-5.0-O3_openssl, 0.78, 684.79
x64-clang-7-O3_openssl, 0.78, 647.59
x64-gcc-5-O1_openssl, 0.86, 538.92
x64-clang-3.5-O0_minigzip64, 0.12, 220.10
x64-clang-5.0-O0_minigzip64, 0.12, 220.07
x64-clang-9-O0_minigzip64, 0.12, 219.11
x64-clang-7-O0_minigzip64, 0.12, 219.40
x86-clang-5.0-O1_minigzip64, 0.07, 209.76
x86-clang-9-O1_minigzip64, 0.07, 212.32
x64-gcc-7-O0_minigzip64, 0.11, 212.82
x64-gcc-4.8-O0_minigzip64, 0.11, 212.26
x86-clang-5.0-Os_minigzip64, 0.07, 205.47
x86-clang-9-Os_minigzip64, 0.06, 205.43
x86-clang-7-O1_minigzip64, 0.07, 208.75
x86-gcc-4.8-Os_minigzip64, 0.07, 202.10
x86-clang-7-Os_minigzip64, 0.06, 205.00
x86-gcc-9-O2_openssl, 0.86, 756.98
x64-clang-7-O2_openssl, 0.77, 597.61
x64-clang-9-O2_openssl, 0.77, 593.48
x64-clang-5.0-O1_openssl, 0.76, 592.62
x64-clang-7-O0_minigzip, 0.12, 219.28
x64-clang-3.5-O0_minigzip, 0.12, 220.52
x64-clang-9-O0_minigzip, 0.12, 219.07
x64-clang-5.0-O0_minigzip, 0.12, 219.96
x64-gcc-5-O0_minigzip, 0.11, 213.01
x64-gcc-4.8-O0_minigzip, 0.11, 212.31
x64-gcc-9-O0_minigzip, 0.11, 213.02
x64-gcc-7-O0_minigzip, 0.11, 212.93
x86-clang-3.5-O0_minigzip, 0.11, 218.55
x64-gcc-4.8-O1_openssl, 0.76, 590.94
x64-clang-7-O1_openssl, 0.76, 589.69
x64-clang-9-O1_openssl, 0.76, 616.30
x86-clang-7-O0_minigzip, 0.10, 218.62
x86-gcc-9-O0_minigzip, 0.10, 214.54
x86-gcc-5-O0_minigzip, 0.10, 215.79
x86-clang-5.0-O0_minigzip, 0.10, 218.85
x86-gcc-4.8-O0_minigzip, 0.10, 212.05
x86-gcc-7-O0_minigzip, 0.10, 214.75
x86-clang-9-O0_minigzip, 0.10, 218.46
x64-gcc-5-O3_minigzip, 0.10, 223.91
x64-gcc-7-O3_minigzip, 0.10, 225.45
x86-gcc-5-O3_minigzip, 0.10, 232.83
x64-gcc-9-O3_minigzip, 0.10, 225.30
x86-gcc-7-O3_minigzip, 0.10, 227.71
x86-gcc-9-O3_openssl, 0.86, 748.63
x64-clang-9-O3_minigzip, 0.09, 217.99
x86-gcc-9-O3_minigzip, 0.10, 228.73
x86-gcc-9-O2_minigzip, 0.09, 229.89
x64-gcc-4.8-O3_minigzip, 0.09, 223.48
x64-clang-9-O2_minigzip, 0.09, 214.89
x64-clang-7-O3_minigzip, 0.09, 215.82
x64-clang-5.0-O3_minigzip, 0.09, 215.88
x64-clang-7-O2_minigzip, 0.09, 212.95
x64-gcc-9-O2_minigzip, 0.09, 219.81
x86-gcc-5-O2_minigzip, 0.09, 222.12
x64-clang-3.5-O2_openssl, 0.78, 612.54
x86-gcc-7-O2_minigzip, 0.09, 223.02
x86-gcc-4.8-O3_minigzip, 0.09, 224.84
x64-clang-3.5-O2_minigzip, 0.09, 211.18
x64-clang-5.0-O2_openssl, 0.77, 634.40
x64-clang-3.5-O3_minigzip, 0.09, 211.12
x64-clang-5.0-O2_minigzip, 0.09, 212.91
x64-gcc-5-O1_minigzip, 0.09, 206.50
x64-gcc-4.8-O2_minigzip, 0.09, 224.78
x64-gcc-4.8-O2_z3, 25.06, 19995.38+
x64-gcc-5-O2_minigzip, 0.09, 222.69
x64-gcc-9-O1_minigzip, 0.09, 205.37
x86-clang-7-O0_openssl, 0.82, 714.86
x64-gcc-7-O1_minigzip, 0.09, 205.38
x64-gcc-7-O2_minigzip, 0.09, 220.89
x86-gcc-7-O1_minigzip, 0.08, 210.71
x86-gcc-5-O1_minigzip, 0.08, 213.14
x86-gcc-9-O1_minigzip, 0.08, 210.79
x64-gcc-9-O1_openssl, 0.86, 612.74
x64-clang-9-O1_minigzip, 0.08, 209.31
x64-clang-3.5-O1_minigzip, 0.08, 210.00
x86-gcc-4.8-O2_minigzip, 0.08, 224.83
x64-clang-7-O1_minigzip, 0.08, 207.18
x64-gcc-4.8-O1_minigzip, 0.08, 207.43
x86-gcc-4.8-O1_minigzip, 0.08, 211.42
x64-clang-5.0-O1_minigzip, 0.08, 206.76
x64-clang-9-Os_minigzip, 0.08, 203.99
x64-clang-3.5-Os_minigzip, 0.08, 203.87
x64-clang-5.0-Os_minigzip, 0.08, 203.27
x64-clang-7-Os_minigzip, 0.08, 204.29
x86-clang-5.0-O3_minigzip, 0.08, 212.64
x64-gcc-5-Os_minigzip, 0.07, 199.52
x86-clang-7-O3_minigzip, 0.08, 214.21
x64-gcc-4.8-Os_minigzip, 0.07, 200.25
x64-gcc-9-Os_minigzip, 0.07, 199.56
x64-gcc-7-Os_minigzip, 0.07, 200.04
x64-clang-3.5-Os_openssl, 0.76, 573.55
x86-gcc-9-Os_minigzip, 0.07, 203.39
x86-gcc-5-Os_minigzip, 0.07, 204.11
x86-gcc-7-Os_minigzip, 0.07, 203.68
x86-clang-3.5-O3_minigzip, 0.07, 211.99
x86-clang-3.5-O2_minigzip, 0.07, 211.19
x86-clang-3.5-O1_minigzip, 0.07, 209.39
x64-gcc-5-O0_openssl, 0.99, 673.31
x86-clang-9-O2_minigzip, 0.07, 212.91
x86-gcc-5-O2_openssl, 0.84, 705.28
x86-clang-9-O3_minigzip, 0.07, 214.46
x86-clang-5.0-O2_minigzip, 0.07, 213.02
x86-clang-7-O2_minigzip, 0.07, 212.95
x86-clang-3.5-Os_minigzip, 0.07, 204.45
x86-clang-5.0-O1_minigzip, 0.07, 209.91
x86-clang-5.0-Os_minigzip, 0.07, 205.64
x86-clang-9-O1_minigzip, 0.07, 212.38
x64-gcc-7-O0_openssl, 0.99, 608.11
x86-clang-7-O1_minigzip, 0.07, 208.76
x64-gcc-5-O0_dasync.so, 0.03, 177.71
x86-gcc-4.8-Os_minigzip, 0.07, 202.36
x86-clang-7-Os_minigzip, 0.06, 205.00
x86-clang-9-Os_minigzip, 0.06, 205.29
x64-gcc-4.8-O0_dasync.so, 0.03, 177.20
x64-gcc-9-O0_dasync.so, 0.03, 177.43
x64-clang-9-O0_dasync.so, 0.03, 178.46
x64-clang-5.0-O0_dasync.so, 0.03, 178.47
x64-gcc-7-O0_dasync.so, 0.03, 177.55
x64-clang-3.5-O0_dasync.so, 0.03, 159.30
x64-clang-7-O0_dasync.so, 0.03, 178.46
x86-clang-3.5-O0_dasync.so, 0.03, 179.04
x64-clang-9-O2_dasync.so, 0.03, 178.57
x64-clang-9-O3_dasync.so, 0.03, 178.59
x64-clang-9-Os_dasync.so, 0.03, 157.25
x64-clang-9-O1_dasync.so, 0.03, 178.71
x64-clang-5.0-O1_dasync.so, 0.03, 178.61
x64-clang-5.0-O2_dasync.so, 0.03, 178.84
x64-clang-5.0-Os_dasync.so, 0.03, 157.41
x64-clang-5.0-O3_dasync.so, 0.03, 178.85
x64-clang-3.5-O1_dasync.so, 0.03, 158.43
x64-clang-3.5-O3_dasync.so, 0.03, 159.01
x64-clang-3.5-O2_dasync.so, 0.03, 158.56
x64-clang-3.5-Os_dasync.so, 0.03, 157.25
x64-clang-7-O2_dasync.so, 0.03, 178.54
x64-clang-3.5-O0_openssl, 0.93, 737.41
x64-gcc-9-O0_openssl, 0.99, 682.11
x64-clang-7-Os_dasync.so, 0.03, 157.27
x64-clang-7-O3_dasync.so, 0.03, 178.65
x64-clang-7-O1_dasync.so, 0.03, 178.63
x64-gcc-5-Os_dasync.so, 0.03, 176.20
x64-gcc-5-O1_dasync.so, 0.03, 175.76
x64-gcc-5-O3_dasync.so, 0.03, 178.35
x64-gcc-5-O2_dasync.so, 0.03, 178.33
x64-gcc-4.8-Os_dasync.so, 0.03, 175.74
x64-gcc-9-Os_dasync.so, 0.03, 175.83
x64-gcc-4.8-O2_dasync.so, 0.03, 177.79
x64-gcc-4.8-O3_dasync.so, 0.03, 177.78
x64-gcc-4.8-O1_dasync.so, 0.03, 175.33
x64-gcc-7-Os_dasync.so, 0.03, 175.74
x64-gcc-9-O2_dasync.so, 0.03, 177.31
x64-gcc-9-O3_dasync.so, 0.03, 177.20
x64-gcc-9-O1_dasync.so, 0.03, 175.62
x64-gcc-7-O1_dasync.so, 0.03, 175.66
x64-gcc-7-O2_dasync.so, 0.03, 177.32
x64-gcc-7-O3_dasync.so, 0.03, 177.39
x86-gcc-5-O0_dasync.so, 0.03, 179.91
x86-gcc-4.8-O0_dasync.so, 0.02, 179.45
x86-gcc-7-O0_dasync.so, 0.02, 180.41
x86-gcc-9-O0_dasync.so, 0.02, 180.04
x86-gcc-5-O0_openssl, 0.83, 706.38
x86-clang-9-O0_dasync.so, 0.02, 181.25
x86-clang-7-O0_dasync.so, 0.02, 181.18
x86-clang-5.0-O0_dasync.so, 0.02, 181.50
x86-gcc-5-Os_dasync.so, 0.02, 178.80
x86-gcc-5-O3_dasync.so, 0.02, 180.01
x64-clang-5.0-O0_openssl, 0.92, 711.49
x86-gcc-5-O2_dasync.so, 0.02, 180.05
x86-clang-5.0-Os_dasync.so, 0.02, 176.52
x86-clang-5.0-O2_dasync.so, 0.02, 179.22
x86-clang-5.0-O1_dasync.so, 0.02, 179.25
x86-clang-5.0-O3_dasync.so, 0.02, 179.19
x86-gcc-5-O1_dasync.so, 0.02, 177.96
x86-clang-3.5-Os_dasync.so, 0.02, 175.72
x86-clang-3.5-O1_dasync.so, 0.02, 177.01
x86-clang-3.5-O3_dasync.so, 0.02, 177.05
x86-clang-3.5-O2_dasync.so, 0.02, 177.16
x86-gcc-9-O2_dasync.so, 0.02, 180.60
x86-gcc-9-Os_dasync.so, 0.02, 179.39
x86-gcc-9-O3_dasync.so, 0.02, 180.73
x86-gcc-9-O1_dasync.so, 0.02, 178.76
x86-gcc-4.8-Os_dasync.so, 0.02, 177.93
x86-gcc-7-Os_dasync.so, 0.02, 171.36
x86-gcc-7-O2_dasync.so, 0.02, 180.76
x86-gcc-7-O3_dasync.so, 0.02, 180.77
x86-gcc-4.8-O3_dasync.so, 0.02, 179.42
x86-gcc-4.8-O2_dasync.so, 0.02, 179.43
x86-gcc-7-O1_dasync.so, 0.02, 178.12
x86-clang-9-O3_dasync.so, 0.02, 179.33
x86-gcc-4.8-O1_dasync.so, 0.02, 177.39
x86-clang-9-O1_dasync.so, 0.02, 179.16
x86-clang-9-O2_dasync.so, 0.02, 179.36
x86-clang-9-Os_dasync.so, 0.02, 176.52
x86-clang-7-O1_dasync.so, 0.02, 179.14
x86-clang-7-Os_dasync.so, 0.02, 176.98
x86-clang-7-O3_dasync.so, 0.02, 179.21
x64-gcc-4.8-O0_padlock.so, 0.03, 159.20
x86-clang-7-O2_dasync.so, 0.02, 179.23
x64-gcc-5-O0_padlock.so, 0.03, 158.71
x64-gcc-9-O0_padlock.so, 0.03, 177.81
x64-clang-5.0-O0_padlock.so, 0.03, 159.54
x64-clang-9-O0_padlock.so, 0.03, 159.56
x64-gcc-7-O0_padlock.so, 0.03, 158.69
x64-clang-3.5-O0_padlock.so, 0.03, 178.64
x64-clang-9-O2_padlock.so, 0.03, 178.73
x64-clang-9-O3_padlock.so, 0.03, 178.79
x64-clang-7-O0_padlock.so, 0.03, 159.46
x64-clang-5.0-O1_padlock.so, 0.03, 177.61
x64-clang-3.5-O1_padlock.so, 0.03, 177.92
x64-clang-5.0-O2_padlock.so, 0.03, 178.87
x64-clang-5.0-O3_padlock.so, 0.03, 178.85
x64-clang-3.5-O3_padlock.so, 0.03, 179.13
x64-gcc-5-O3_openssl, 0.85, 715.70
x64-gcc-7-O3_openssl, 0.86, 743.53
x64-clang-3.5-Os_padlock.so, 0.03, 177.38
x64-clang-7-O2_padlock.so, 0.03, 178.82
x64-clang-3.5-O2_padlock.so, 0.03, 179.16
x64-clang-7-O3_padlock.so, 0.03, 178.81
x64-gcc-5-O2_padlock.so, 0.03, 160.09
x64-gcc-5-O3_padlock.so, 0.03, 161.29
x64-gcc-4.8-O2_padlock.so, 0.03, 160.61
x64-gcc-4.8-O3_padlock.so, 0.03, 161.02
x64-gcc-9-O2_padlock.so, 0.03, 178.63
x64-gcc-9-O3_padlock.so, 0.03, 179.45
x64-gcc-7-O2_padlock.so, 0.03, 160.32
x64-gcc-7-O3_padlock.so, 0.03, 161.27
x86-gcc-4.8-O0_padlock.so, 0.03, 177.34
x86-gcc-5-O0_padlock.so, 0.03, 177.62
x86-gcc-9-O0_padlock.so, 0.03, 180.21
x86-gcc-7-O0_padlock.so, 0.03, 177.60
x86-clang-5.0-O0_padlock.so, 0.03, 177.26
x86-clang-9-O0_padlock.so, 0.03, 177.30
x86-clang-7-O0_padlock.so, 0.03, 177.29
x86-clang-3.5-O0_padlock.so, 0.03, 180.02
x86-clang-5.0-O3_padlock.so, 0.03, 178.43
x86-clang-3.5-O2_padlock.so, 0.03, 178.48
x86-gcc-9-O1_padlock.so, 0.03, 177.72
x86-clang-3.5-O3_padlock.so, 0.03, 178.54
x64-clang-7-O0_openssl, 0.91, 671.26
x86-gcc-9-O2_padlock.so, 0.03, 179.77
x86-gcc-5-O1_padlock.so, 0.03, 178.57
x86-gcc-5-O2_padlock.so, 0.03, 180.53
x86-gcc-9-O3_padlock.so, 0.03, 179.92
x64-gcc-9-O3_openssl, 0.85, 693.89
x86-gcc-5-O3_padlock.so, 0.03, 180.60
x86-gcc-7-O3_padlock.so, 0.03, 180.91
x86-gcc-7-O1_padlock.so, 0.03, 178.77
x86-gcc-7-O2_padlock.so, 0.03, 180.66
x64-clang-9-O1_padlock.so, 0.02, 177.80
x64-clang-9-Os_padlock.so, 0.02, 177.11
x64-clang-5.0-Os_padlock.so, 0.02, 177.43
x64-clang-7-O1_padlock.so, 0.02, 177.82
x64-clang-7-Os_padlock.so, 0.02, 177.51
x64-gcc-5-Os_padlock.so, 0.02, 158.71
x64-gcc-5-O1_padlock.so, 0.02, 158.49
x64-gcc-4.8-Os_padlock.so, 0.02, 158.39
x64-gcc-9-Os_padlock.so, 0.02, 175.64
x64-gcc-4.8-O1_padlock.so, 0.02, 158.64
x64-gcc-9-O1_padlock.so, 0.02, 177.50
x64-gcc-7-Os_padlock.so, 0.02, 158.42
x64-gcc-7-O1_padlock.so, 0.02, 158.74
x86-clang-9-O2_padlock.so, 0.02, 177.58
x86-clang-9-O3_padlock.so, 0.02, 177.70
x86-clang-9-O1_padlock.so, 0.02, 177.21
x86-clang-9-Os_padlock.so, 0.02, 177.44
x86-clang-5.0-O1_padlock.so, 0.02, 177.35
